id,tier,handed,core,enchant,is_artefact_component,is_final_item,requires_artefact,offhand_family
T7_2H_DUALSWORD@1,7,2H,DUALSWORD,1,False,True,False,
T7_2H_DUALSWORD@2,7,2H,DUALSWORD,2,False,True,False,
T7_2H_DUALSWORD@3,7,2H,DUALSWORD,3,False,True,False,
T7_2H_DUALSWORD@4,7,2H,DUALSWORD,4,False,True,False,
T8_2H_DUALSWORD,8,2H,DUALSWORD,0,False,True,False,
T8_2H_DUALSWORD@1,8,2H,DUALSWORD,1,False,True,False,
T8_2H_DUALSWORD@2,8,2H,DUALSWORD,2,False,True,False,
T8_2H_DUALSWORD@3,8,2H,DUALSWORD,3,False,True,False,
T8_2H_DUALSWORD@4,8,2H,DUALSWORD,4,False,True,False,
T4_MAIN_SCIMITAR_MORGANA,4,MAIN,SCIMITAR_MORGANA,0,False,True,True,
T4_MAIN_SCIMITAR_MORGANA@1,4,MAIN,SCIMITAR_MORGANA,1,False,True,True,
T4_MAIN_SCIMITAR_MORGANA@2,4,MAIN,SCIMITAR_MORGANA,2,False,True,True,
T4_MAIN_SCIMITAR_MORGANA@3,4,MAIN,SCIMITAR_MORGANA,3,False,True,True,
T4_MAIN_SCIMITAR_MORGANA@4,4,MAIN,SCIMITAR_MORGANA,4,False,True,True,
T5_MAIN_SCIMITAR_MORGANA,5,MAIN,SCIMITAR_MORGANA,0,False,True,True,
T5_MAIN_SCIMITAR_MORGANA@1,5,MAIN,SCIMITAR_MORGANA,1,False,True,True,
T5_MAIN_SCIMITAR_MORGANA@2,5,MAIN,SCIMITAR_MORGANA,2,False,True,True,
T5_MAIN_SCIMITAR_MORGANA@3,5,MAIN,SCIMITAR_MORGANA,3,False,True,True,
T5_MAIN_SCIMITAR_MORGANA@4,5,MAIN,SCIMITAR_MORGANA,4,False,True,True,
T6_MAIN_SCIMITAR_MORGANA,6,MAIN,SCIMITAR_MORGANA,0,False,True,True,
T6_MAIN_SCIMITAR_MORGANA@1,6,MAIN,SCIMITAR_MORGANA,1,False,True,True,
T6_MAIN_SCIMITAR_MORGANA@2,6,MAIN,SCIMITAR_MORGANA,2,False,True,True,
T6_MAIN_SCIMITAR_MORGANA@3,6,MAIN,SCIMITAR_MORGANA,3,False,True,True,
T6_MAIN_SCIMITAR_MORGANA@4,6,MAIN,SCIMITAR_MORGANA,4,False,True,True,
T7_MAIN_SCIMITAR_MORGANA,7,MAIN,SCIMITAR_MORGANA,0,False,True,True,
T7_MAIN_SCIMITAR_MORGANA@1,7,MAIN,SCIMITAR_MORGANA,1,False,True,True,
T7_MAIN_SCIMITAR_MORGANA@2,7,MAIN,SCIMITAR_MORGANA,2,False,True,True,
T7_MAIN_SCIMITAR_MORGANA@3,7,MAIN,SCIMITAR_MORGANA,3,False,True,True,
T7_MAIN_SCIMITAR_MORGANA@4,7,MAIN,SCIMITAR_MORGANA,4,False,True,True,
T8_MAIN_SCIMITAR_MORGANA,8,MAIN,SCIMITAR_MORGANA,0,False,True,True,
T8_MAIN_SCIMITAR_MORGANA@1,8,MAIN,SCIMITAR_MORGANA,1,False,True,True,
T8_MAIN_SCIMITAR_MORGANA@2,8,MAIN,SCIMITAR_MORGANA,2,False,True,True,
T8_MAIN_SCIMITAR_MORGANA@3,8,MAIN,SCIMITAR_MORGANA,3,False,True,True,
T8_MAIN_SCIMITAR_MORGANA@4,8,MAIN,SCIMITAR_MORGANA,4,False,True,True,
T4_2H_CLEAVER_HELL,4,2H,CLEAVER_HELL,0,False,True,True,
T4_2H_CLEAVER_HELL@1,4,2H,CLEAVER_HELL,1,False,True,True,
T4_2H_CLEAVER_HELL@2,4,2H,CLEAVER_HELL,2,False,True,True,
T4_2H_CLEAVER_HELL@3,4,2H,CLEAVER_HELL,3,False,True,True,
T4_2H_CLEAVER_HELL@4,4,2H,CLEAVER_HELL,4,False,True,True,
T5_2H_CLEAVER_HELL,5,2H,CLEAVER_HELL,0,False,True,True,
T5_2H_CLEAVER_HELL@1,5,2H,CLEAVER_HELL,1,False,True,True,
T5_2H_CLEAVER_HELL@2,5,2H,CLEAVER_HELL,2,False,True,True,
T5_2H_CLEAVER_HELL@3,5,2H,CLEAVER_HELL,3,False,True,True,
T5_2H_CLEAVER_HELL@4,5,2H,CLEAVER_HELL,4,False,True,True,
T6_2H_CLEAVER_HELL,6,2H,CLEAVER_HELL,0,False,True,True,
T6_2H_CLEAVER_HELL@1,6,2H,CLEAVER_HELL,1,False,True,True,
T6_2H_CLEAVER_HELL@2,6,2H,CLEAVER_HELL,2,False,True,True,
T6_2H_CLEAVER_HELL@3,6,2H,CLEAVER_HELL,3,False,True,True,
T6_2H_CLEAVER_HELL@4,6,2H,CLEAVER_HELL,4,False,True,True,
T7_2H_CLEAVER_HELL,7,2H,CLEAVER_HELL,0,False,True,True,
T7_2H_CLEAVER_HELL@1,7,2H,CLEAVER_HELL,1,False,True,True,
T7_2H_CLEAVER_HELL@2,7,2H,CLEAVER_HELL,2,False,True,True,
T7_2H_CLEAVER_HELL@3,7,2H,CLEAVER_HELL,3,False,True,True,
T7_2H_CLEAVER_HELL@4,7,2H,CLEAVER_HELL,4,False,True,True,
T8_2H_CLEAVER_HELL,8,2H,CLEAVER_HELL,0,False,True,True,
T8_2H_CLEAVER_HELL@1,8,2H,CLEAVER_HELL,1,False,True,True,
T8_2H_CLEAVER_HELL@2,8,2H,CLEAVER_HELL,2,False,True,True,
T8_2H_CLEAVER_HELL@3,8,2H,CLEAVER_HELL,3,False,True,True,
T8_2H_CLEAVER_HELL@4,8,2H,CLEAVER_HELL,4,False,True,True,
T4_2H_DUALSCIMITAR_UNDEAD,4,2H,DUALSCIMITAR_UNDEAD,0,False,True,True,
T4_2H_DUALSCIMITAR_UNDEAD@1,4,2H,DUALSCIMITAR_UNDEAD,1,False,True,True,
T4_2H_DUALSCIMITAR_UNDEAD@2,4,2H,DUALSCIMITAR_UNDEAD,2,False,True,True,
T4_2H_DUALSCIMITAR_UNDEAD@3,4,2H,DUALSCIMITAR_UNDEAD,3,False,True,True,
T4_2H_DUALSCIMITAR_UNDEAD@4,4,2H,DUALSCIMITAR_UNDEAD,4,False,True,True,
T5_2H_DUALSCIMITAR_UNDEAD,5,2H,DUALSCIMITAR_UNDEAD,0,False,True,True,
T5_2H_DUALSCIMITAR_UNDEAD@1,5,2H,DUALSCIMITAR_UNDEAD,1,False,True,True,
T5_2H_DUALSCIMITAR_UNDEAD@2,5,2H,DUALSCIMITAR_UNDEAD,2,False,True,True,
T5_2H_DUALSCIMITAR_UNDEAD@3,5,2H,DUALSCIMITAR_UNDEAD,3,False,True,True,
T5_2H_DUALSCIMITAR_UNDEAD@4,5,2H,DUALSCIMITAR_UNDEAD,4,False,True,True,
T6_2H_DUALSCIMITAR_UNDEAD,6,2H,DUALSCIMITAR_UNDEAD,0,False,True,True,
T6_2H_DUALSCIMITAR_UNDEAD@1,6,2H,DUALSCIMITAR_UNDEAD,1,False,True,True,
T6_2H_DUALSCIMITAR_UNDEAD@2,6,2H,DUALSCIMITAR_UNDEAD,2,False,True,True,
T6_2H_DUALSCIMITAR_UNDEAD@3,6,2H,DUALSCIMITAR_UNDEAD,3,False,True,True,
T6_2H_DUALSCIMITAR_UNDEAD@4,6,2H,DUALSCIMITAR_UNDEAD,4,False,True,True,
T7_2H_DUALSCIMITAR_UNDEAD,7,2H,DUALSCIMITAR_UNDEAD,0,False,True,True,
T7_2H_DUALSCIMITAR_UNDEAD@1,7,2H,DUALSCIMITAR_UNDEAD,1,False,True,True,
T7_2H_DUALSCIMITAR_UNDEAD@2,7,2H,DUALSCIMITAR_UNDEAD,2,False,True,True,
T7_2H_DUALSCIMITAR_UNDEAD@3,7,2H,DUALSCIMITAR_UNDEAD,3,False,True,True,
T7_2H_DUALSCIMITAR_UNDEAD@4,7,2H,DUALSCIMITAR_UNDEAD,4,False,True,True,
T8_2H_DUALSCIMITAR_UNDEAD,8,2H,DUALSCIMITAR_UNDEAD,0,False,True,True,
T8_2H_DUALSCIMITAR_UNDEAD@1,8,2H,DUALSCIMITAR_UNDEAD,1,False,True,True,
T8_2H_DUALSCIMITAR_UNDEAD@2,8,2H,DUALSCIMITAR_UNDEAD,2,False,True,True,
T8_2H_DUALSCIMITAR_UNDEAD@3,8,2H,DUALSCIMITAR_UNDEAD,3,False,True,True,
T8_2H_DUALSCIMITAR_UNDEAD@4,8,2H,DUALSCIMITAR_UNDEAD,4,False,True,True,
T4_2H_CLAYMORE_AVALON,4,2H,CLAYMORE_AVALON,0,False,True,True,
T4_2H_CLAYMORE_AVALON@1,4,2H,CLAYMORE_AVALON,1,False,True,True,
T4_2H_CLAYMORE_AVALON@2,4,2H,CLAYMORE_AVALON,2,False,True,True,
T4_2H_CLAYMORE_AVALON@3,4,2H,CLAYMORE_AVALON,3,False,True,True,
T4_2H_CLAYMORE_AVALON@4,4,2H,CLAYMORE_AVALON,4,False,True,True,
T5_2H_CLAYMORE_AVALON,5,2H,CLAYMORE_AVALON,0,False,True,True,
T5_2H_CLAYMORE_AVALON@1,5,2H,CLAYMORE_AVALON,1,False,True,True,
T5_2H_CLAYMORE_AVALON@2,5,2H,CLAYMORE_AVALON,2,False,True,True,
T5_2H_CLAYMORE_AVALON@3,5,2H,CLAYMORE_AVALON,3,False,True,True,
T5_2H_CLAYMORE_AVALON@4,5,2H,CLAYMORE_AVALON,4,False,True,True,
T6_2H_CLAYMORE_AVALON,6,2H,CLAYMORE_AVALON,0,False,True,True,
T6_2H_CLAYMORE_AVALON@1,6,2H,CLAYMORE_AVALON,1,False,True,True,
T6_2H_CLAYMORE_AVALON@2,6,2H,CLAYMORE_AVALON,2,False,True,True,
T6_2H_CLAYMORE_AVALON@3,6,2H,CLAYMORE_AVALON,3,False,True,True,
T6_2H_CLAYMORE_AVALON@4,6,2H,CLAYMORE_AVALON,4,False,True,True,
T7_2H_CLAYMORE_AVALON,7,2H,CLAYMORE_AVALON,0,False,True,True,
T7_2H_CLAYMORE_AVALON@1,7,2H,CLAYMORE_AVALON,1,False,True,True,
T7_2H_CLAYMORE_AVALON@2,7,2H,CLAYMORE_AVALON,2,False,True,True,
T7_2H_CLAYMORE_AVALON@3,7,2H,CLAYMORE_AVALON,3,False,True,True,
T7_2H_CLAYMORE_AVALON@4,7,2H,CLAYMORE_AVALON,4,False,True,True,
T8_2H_CLAYMORE_AVALON,8,2H,CLAYMORE_AVALON,0,False,True,True,
T8_2H_CLAYMORE_AVALON@1,8,2H,CLAYMORE_AVALON,1,False,True,True,
T8_2H_CLAYMORE_AVALON@2,8,2H,CLAYMORE_AVALON,2,False,True,True,
T8_2H_CLAYMORE_AVALON@3,8,2H,CLAYMORE_AVALON,3,False,True,True,
T8_2H_CLAYMORE_AVALON@4,8,2H,CLAYMORE_AVALON,4,False,True,True,
T4_MAIN_SWORD_CRYSTAL,4,MAIN,SWORD_CRYSTAL,0,False,True,True,
T4_MAIN_SWORD_CRYSTAL@1,4,MAIN,SWORD_CRYSTAL,1,False,True,True,
T4_MAIN_SWORD_CRYSTAL@2,4,MAIN,SWORD_CRYSTAL,2,False,True,True,
T4_MAIN_SWORD_CRYSTAL@3,4,MAIN,SWORD_CRYSTAL,3,False,True,True,
T4_MAIN_SWORD_CRYSTAL@4,4,MAIN,SWORD_CRYSTAL,4,False,True,True,
T5_MAIN_SWORD_CRYSTAL,5,MAIN,SWORD_CRYSTAL,0,False,True,True,
T5_MAIN_SWORD_CRYSTAL@1,5,MAIN,SWORD_CRYSTAL,1,False,True,True,
T5_MAIN_SWORD_CRYSTAL@2,5,MAIN,SWORD_CRYSTAL,2,False,True,True,
T5_MAIN_SWORD_CRYSTAL@3,5,MAIN,SWORD_CRYSTAL,3,False,True,True,
T5_MAIN_SWORD_CRYSTAL@4,5,MAIN,SWORD_CRYSTAL,4,False,True,True,
T6_MAIN_SWORD_CRYSTAL,6,MAIN,SWORD_CRYSTAL,0,False,True,True,
T6_MAIN_SWORD_CRYSTAL@1,6,MAIN,SWORD_CRYSTAL,1,False,True,True,
T6_MAIN_SWORD_CRYSTAL@2,6,MAIN,SWORD_CRYSTAL,2,False,True,True,
T6_MAIN_SWORD_CRYSTAL@3,6,MAIN,SWORD_CRYSTAL,3,False,True,True,
T6_MAIN_SWORD_CRYSTAL@4,6,MAIN,SWORD_CRYSTAL,4,False,True,True,
T7_MAIN_SWORD_CRYSTAL,7,MAIN,SWORD_CRYSTAL,0,False,True,True,
T7_MAIN_SWORD_CRYSTAL@1,7,MAIN,SWORD_CRYSTAL,1,False,True,True,
T7_MAIN_SWORD_CRYSTAL@2,7,MAIN,SWORD_CRYSTAL,2,False,True,True,
T7_MAIN_SWORD_CRYSTAL@3,7,MAIN,SWORD_CRYSTAL,3,False,True,True,
T7_MAIN_SWORD_CRYSTAL@4,7,MAIN,SWORD_CRYSTAL,4,False,True,True,
T8_MAIN_SWORD_CRYSTAL,8,MAIN,SWORD_CRYSTAL,0,False,True,True,
T8_MAIN_SWORD_CRYSTAL@1,8,MAIN,SWORD_CRYSTAL,1,False,True,True,
T8_MAIN_SWORD_CRYSTAL@2,8,MAIN,SWORD_CRYSTAL,2,False,True,True,
T8_MAIN_SWORD_CRYSTAL@3,8,MAIN,SWORD_CRYSTAL,3,False,True,True,
T8_MAIN_SWORD_CRYSTAL@4,8,MAIN,SWORD_CRYSTAL,4,False,True,True,
T4_2H_QUARTERSTAFF,4,2H,QUARTERSTAFF,0,False,True,False,
T4_2H_QUARTERSTAFF@1,4,2H,QUARTERSTAFF,1,False,True,False,
T4_2H_QUARTERSTAFF@2,4,2H,QUARTERSTAFF,2,False,True,False,
T4_2H_QUARTERSTAFF@3,4,2H,QUARTERSTAFF,3,False,True,False,
T4_2H_QUARTERSTAFF@4,4,2H,QUARTERSTAFF,4,False,True,False,
T5_2H_QUARTERSTAFF,5,2H,QUARTERSTAFF,0,False,True,False,
T5_2H_QUARTERSTAFF@1,5,2H,QUARTERSTAFF,1,False,True,False,
T5_2H_QUARTERSTAFF@2,5,2H,QUARTERSTAFF,2,False,True,False,
T5_2H_QUARTERSTAFF@3,5,2H,QUARTERSTAFF,3,False,True,False,
T5_2H_QUARTERSTAFF@4,5,2H,QUARTERSTAFF,4,False,True,False,
T6_2H_QUARTERSTAFF,6,2H,QUARTERSTAFF,0,False,True,False,
T6_2H_QUARTERSTAFF@1,6,2H,QUARTERSTAFF,1,False,True,False,
T6_2H_QUARTERSTAFF@2,6,2H,QUARTERSTAFF,2,False,True,False,
T6_2H_QUARTERSTAFF@3,6,2H,QUARTERSTAFF,3,False,True,False,
T6_2H_QUARTERSTAFF@4,6,2H,QUARTERSTAFF,4,False,True,False,
T7_2H_QUARTERSTAFF,7,2H,QUARTERSTAFF,0,False,True,False,
T7_2H_QUARTERSTAFF@1,7,2H,QUARTERSTAFF,1,False,True,False,
T7_2H_QUARTERSTAFF@2,7,2H,QUARTERSTAFF,2,False,True,False,
T7_2H_QUARTERSTAFF@3,7,2H,QUARTERSTAFF,3,False,True,False,
T7_2H_QUARTERSTAFF@4,7,2H,QUARTERSTAFF,4,False,True,False,
T8_2H_QUARTERSTAFF,8,2H,QUARTERSTAFF,0,False,True,False,
T8_2H_QUARTERSTAFF@1,8,2H,QUARTERSTAFF,1,False,True,False,
T8_2H_QUARTERSTAFF@2,8,2H,QUARTERSTAFF,2,False,True,False,
T8_2H_QUARTERSTAFF@3,8,2H,QUARTERSTAFF,3,False,True,False,
T8_2H_QUARTERSTAFF@4,8,2H,QUARTERSTAFF,4,False,True,False,
T4_2H_IRONCLADEDSTAFF,4,2H,IRONCLADEDSTAFF,0,False,True,False,
T4_2H_IRONCLADEDSTAFF@1,4,2H,IRONCLADEDSTAFF,1,False,True,False,
T4_2H_IRONCLADEDSTAFF@2,4,2H,IRONCLADEDSTAFF,2,False,True,False,
T4_2H_IRONCLADEDSTAFF@3,4,2H,IRONCLADEDSTAFF,3,False,True,False,
T4_2H_IRONCLADEDSTAFF@4,4,2H,IRONCLADEDSTAFF,4,False,True,False,
T5_2H_IRONCLADEDSTAFF,5,2H,IRONCLADEDSTAFF,0,False,True,False,
T5_2H_IRONCLADEDSTAFF@1,5,2H,IRONCLADEDSTAFF,1,False,True,False,
T5_2H_IRONCLADEDSTAFF@2,5,2H,IRONCLADEDSTAFF,2,False,True,False,
T5_2H_IRONCLADEDSTAFF@3,5,2H,IRONCLADEDSTAFF,3,False,True,False,
T5_2H_IRONCLADEDSTAFF@4,5,2H,IRONCLADEDSTAFF,4,False,True,False,
T6_2H_IRONCLADEDSTAFF,6,2H,IRONCLADEDSTAFF,0,False,True,False,
T6_2H_IRONCLADEDSTAFF@1,6,2H,IRONCLADEDSTAFF,1,False,True,False,
T6_2H_IRONCLADEDSTAFF@2,6,2H,IRONCLADEDSTAFF,2,False,True,False,
T6_2H_IRONCLADEDSTAFF@3,6,2H,IRONCLADEDSTAFF,3,False,True,False,
T6_2H_IRONCLADEDSTAFF@4,6,2H,IRONCLADEDSTAFF,4,False,True,False,
T7_2H_IRONCLADEDSTAFF,7,2H,IRONCLADEDSTAFF,0,False,True,False,
T7_2H_IRONCLADEDSTAFF@1,7,2H,IRONCLADEDSTAFF,1,False,True,False,
T7_2H_IRONCLADEDSTAFF@2,7,2H,IRONCLADEDSTAFF,2,False,True,False,
T7_2H_IRONCLADEDSTAFF@3,7,2H,IRONCLADEDSTAFF,3,False,True,False,
T7_2H_IRONCLADEDSTAFF@4,7,2H,IRONCLADEDSTAFF,4,False,True,False,
T8_2H_IRONCLADEDSTAFF,8,2H,IRONCLADEDSTAFF,0,False,True,False,
T8_2H_IRONCLADEDSTAFF@1,8,2H,IRONCLADEDSTAFF,1,False,True,False,
T8_2H_IRONCLADEDSTAFF@2,8,2H,IRONCLADEDSTAFF,2,False,True,False,
T8_2H_IRONCLADEDSTAFF@3,8,2H,IRONCLADEDSTAFF,3,False,True,False,
T8_2H_IRONCLADEDSTAFF@4,8,2H,IRONCLADEDSTAFF,4,False,True,False,
T4_2H_DOUBLEBLADEDSTAFF,4,2H,DOUBLEBLADEDSTAFF,0,False,True,False,
T4_2H_DOUBLEBLADEDSTAFF@1,4,2H,DOUBLEBLADEDSTAFF,1,False,True,False,
T4_2H_DOUBLEBLADEDSTAFF@2,4,2H,DOUBLEBLADEDSTAFF,2,False,True,False,
T4_2H_DOUBLEBLADEDSTAFF@3,4,2H,DOUBLEBLADEDSTAFF,3,False,True,False,
T4_2H_DOUBLEBLADEDSTAFF@4,4,2H,DOUBLEBLADEDSTAFF,4,False,True,False,
T5_2H_DOUBLEBLADEDSTAFF,5,2H,DOUBLEBLADEDSTAFF,0,False,True,False,
T5_2H_DOUBLEBLADEDSTAFF@1,5,2H,DOUBLEBLADEDSTAFF,1,False,True,False,
T5_2H_DOUBLEBLADEDSTAFF@2,5,2H,DOUBLEBLADEDSTAFF,2,False,True,False,
T5_2H_DOUBLEBLADEDSTAFF@3,5,2H,DOUBLEBLADEDSTAFF,3,False,True,False,
T5_2H_DOUBLEBLADEDSTAFF@4,5,2H,DOUBLEBLADEDSTAFF,4,False,True,False,
T6_2H_DOUBLEBLADEDSTAFF,6,2H,DOUBLEBLADEDSTAFF,0,False,True,False,
T6_2H_DOUBLEBLADEDSTAFF@1,6,2H,DOUBLEBLADEDSTAFF,1,False,True,False,
T6_2H_DOUBLEBLADEDSTAFF@2,6,2H,DOUBLEBLADEDSTAFF,2,False,True,False,
T6_2H_DOUBLEBLADEDSTAFF@3,6,2H,DOUBLEBLADEDSTAFF,3,False,True,False,
T6_2H_DOUBLEBLADEDSTAFF@4,6,2H,DOUBLEBLADEDSTAFF,4,False,True,False,
T7_2H_DOUBLEBLADEDSTAFF,7,2H,DOUBLEBLADEDSTAFF,0,False,True,False,
T7_2H_DOUBLEBLADEDSTAFF@1,7,2H,DOUBLEBLADEDSTAFF,1,False,True,False,
T7_2H_DOUBLEBLADEDSTAFF@2,7,2H,DOUBLEBLADEDSTAFF,2,False,True,False,
T7_2H_DOUBLEBLADEDSTAFF@3,7,2H,DOUBLEBLADEDSTAFF,3,False,True,False,
T7_2H_DOUBLEBLADEDSTAFF@4,7,2H,DOUBLEBLADEDSTAFF,4,False,True,False,
T8_2H_DOUBLEBLADEDSTAFF,8,2H,DOUBLEBLADEDSTAFF,0,False,True,False,
T8_2H_DOUBLEBLADEDSTAFF@1,8,2H,DOUBLEBLADEDSTAFF,1,False,True,False,
T8_2H_DOUBLEBLADEDSTAFF@2,8,2H,DOUBLEBLADEDSTAFF,2,False,True,False,
T8_2H_DOUBLEBLADEDSTAFF@3,8,2H,DOUBLEBLADEDSTAFF,3,False,True,False,
T8_2H_DOUBLEBLADEDSTAFF@4,8,2H,DOUBLEBLADEDSTAFF,4,False,True,False,
T4_2H_COMBATSTAFF_MORGANA,4,2H,COMBATSTAFF_MORGANA,0,False,True,True,
T4_2H_COMBATSTAFF_MORGANA@1,4,2H,COMBATSTAFF_MORGANA,1,False,True,True,
T4_2H_COMBATSTAFF_MORGANA@2,4,2H,COMBATSTAFF_MORGANA,2,False,True,True,
T4_2H_COMBATSTAFF_MORGANA@3,4,2H,COMBATSTAFF_MORGANA,3,False,True,True,
T4_2H_COMBATSTAFF_MORGANA@4,4,2H,COMBATSTAFF_MORGANA,4,False,True,True,
T5_2H_COMBATSTAFF_MORGANA,5,2H,COMBATSTAFF_MORGANA,0,False,True,True,
T5_2H_COMBATSTAFF_MORGANA@1,5,2H,COMBATSTAFF_MORGANA,1,False,True,True,
T5_2H_COMBATSTAFF_MORGANA@2,5,2H,COMBATSTAFF_MORGANA,2,False,True,True,
T5_2H_COMBATSTAFF_MORGANA@3,5,2H,COMBATSTAFF_MORGANA,3,False,True,True,
T5_2H_COMBATSTAFF_MORGANA@4,5,2H,COMBATSTAFF_MORGANA,4,False,True,True,
T6_2H_COMBATSTAFF_MORGANA,6,2H,COMBATSTAFF_MORGANA,0,False,True,True,
T6_2H_COMBATSTAFF_MORGANA@1,6,2H,COMBATSTAFF_MORGANA,1,False,True,True,
T6_2H_COMBATSTAFF_MORGANA@2,6,2H,COMBATSTAFF_MORGANA,2,False,True,True,
T6_2H_COMBATSTAFF_MORGANA@3,6,2H,COMBATSTAFF_MORGANA,3,False,True,True,
T6_2H_COMBATSTAFF_MORGANA@4,6,2H,COMBATSTAFF_MORGANA,4,False,True,True,
T7_2H_COMBATSTAFF_MORGANA,7,2H,COMBATSTAFF_MORGANA,0,False,True,True,
T7_2H_COMBATSTAFF_MORGANA@1,7,2H,COMBATSTAFF_MORGANA,1,False,True,True,
T7_2H_COMBATSTAFF_MORGANA@2,7,2H,COMBATSTAFF_MORGANA,2,False,True,True,
T7_2H_COMBATSTAFF_MORGANA@3,7,2H,COMBATSTAFF_MORGANA,3,False,True,True,
T7_2H_COMBATSTAFF_MORGANA@4,7,2H,COMBATSTAFF_MORGANA,4,False,True,True,
T8_2H_COMBATSTAFF_MORGANA,8,2H,COMBATSTAFF_MORGANA,0,False,True,True,
T8_2H_COMBATSTAFF_MORGANA@1,8,2H,COMBATSTAFF_MORGANA,1,False,True,True,
T8_2H_COMBATSTAFF_MORGANA@2,8,2H,COMBATSTAFF_MORGANA,2,False,True,True,
T8_2H_COMBATSTAFF_MORGANA@3,8,2H,COMBATSTAFF_MORGANA,3,False,True,True,
T8_2H_COMBATSTAFF_MORGANA@4,8,2H,COMBATSTAFF_MORGANA,4,False,True,True,
T4_2H_TWINSCYTHE_HELL,4,2H,TWINSCYTHE_HELL,0,False,True,True,
T4_2H_TWINSCYTHE_HELL@1,4,2H,TWINSCYTHE_HELL,1,False,True,True,
T4_2H_TWINSCYTHE_HELL@2,4,2H,TWINSCYTHE_HELL,2,False,True,True,
T4_2H_TWINSCYTHE_HELL@3,4,2H,TWINSCYTHE_HELL,3,False,True,True,
T4_2H_TWINSCYTHE_HELL@4,4,2H,TWINSCYTHE_HELL,4,False,True,True,
T5_2H_TWINSCYTHE_HELL,5,2H,TWINSCYTHE_HELL,0,False,True,True,
T5_2H_TWINSCYTHE_HELL@1,5,2H,TWINSCYTHE_HELL,1,False,True,True,
T5_2H_TWINSCYTHE_HELL@2,5,2H,TWINSCYTHE_HELL,2,False,True,True,
T5_2H_TWINSCYTHE_HELL@3,5,2H,TWINSCYTHE_HELL,3,False,True,True,
T5_2H_TWINSCYTHE_HELL@4,5,2H,TWINSCYTHE_HELL,4,False,True,True,
T6_2H_TWINSCYTHE_HELL,6,2H,TWINSCYTHE_HELL,0,False,True,True,
T6_2H_TWINSCYTHE_HELL@1,6,2H,TWINSCYTHE_HELL,1,False,True,True,
T6_2H_TWINSCYTHE_HELL@2,6,2H,TWINSCYTHE_HELL,2,False,True,True,
T6_2H_TWINSCYTHE_HELL@3,6,2H,TWINSCYTHE_HELL,3,False,True,True,
T6_2H_TWINSCYTHE_HELL@4,6,2H,TWINSCYTHE_HELL,4,False,True,True,
T7_2H_TWINSCYTHE_HELL,7,2H,TWINSCYTHE_HELL,0,False,True,True,
T7_2H_TWINSCYTHE_HELL@1,7,2H,TWINSCYTHE_HELL,1,False,True,True,
T7_2H_TWINSCYTHE_HELL@2,7,2H,TWINSCYTHE_HELL,2,False,True,True,
T7_2H_TWINSCYTHE_HELL@3,7,2H,TWINSCYTHE_HELL,3,False,True,True,
T7_2H_TWINSCYTHE_HELL@4,7,2H,TWINSCYTHE_HELL,4,False,True,True,
T8_2H_TWINSCYTHE_HELL,8,2H,TWINSCYTHE_HELL,0,False,True,True,
T8_2H_TWINSCYTHE_HELL@1,8,2H,TWINSCYTHE_HELL,1,False,True,True,
T8_2H_TWINSCYTHE_HELL@2,8,2H,TWINSCYTHE_HELL,2,False,True,True,
T8_2H_TWINSCYTHE_HELL@3,8,2H,TWINSCYTHE_HELL,3,False,True,True,
T8_2H_TWINSCYTHE_HELL@4,8,2H,TWINSCYTHE_HELL,4,False,True,True,
T4_2H_ROCKSTAFF_KEEPER,4,2H,ROCKSTAFF_KEEPER,0,False,True,True,
T4_2H_ROCKSTAFF_KEEPER@1,4,2H,ROCKSTAFF_KEEPER,1,False,True,True,
T4_2H_ROCKSTAFF_KEEPER@2,4,2H,ROCKSTAFF_KEEPER,2,False,True,True,
T4_2H_ROCKSTAFF_KEEPER@3,4,2H,ROCKSTAFF_KEEPER,3,False,True,True,
T4_2H_ROCKSTAFF_KEEPER@4,4,2H,ROCKSTAFF_KEEPER,4,False,True,True,
T5_2H_ROCKSTAFF_KEEPER,5,2H,ROCKSTAFF_KEEPER,0,False,True,True,
T5_2H_ROCKSTAFF_KEEPER@1,5,2H,ROCKSTAFF_KEEPER,1,False,True,True,
T5_2H_ROCKSTAFF_KEEPER@2,5,2H,ROCKSTAFF_KEEPER,2,False,True,True,
T5_2H_ROCKSTAFF_KEEPER@3,5,2H,ROCKSTAFF_KEEPER,3,False,True,True,
T5_2H_ROCKSTAFF_KEEPER@4,5,2H,ROCKSTAFF_KEEPER,4,False,True,True,
T6_2H_ROCKSTAFF_KEEPER,6,2H,ROCKSTAFF_KEEPER,0,False,True,True,
T6_2H_ROCKSTAFF_KEEPER@1,6,2H,ROCKSTAFF_KEEPER,1,False,True,True,
T6_2H_ROCKSTAFF_KEEPER@2,6,2H,ROCKSTAFF_KEEPER,2,False,True,True,
T6_2H_ROCKSTAFF_KEEPER@3,6,2H,ROCKSTAFF_KEEPER,3,False,True,True,
T6_2H_ROCKSTAFF_KEEPER@4,6,2H,ROCKSTAFF_KEEPER,4,False,True,True,
T7_2H_ROCKSTAFF_KEEPER,7,2H,ROCKSTAFF_KEEPER,0,False,True,True,
T7_2H_ROCKSTAFF_KEEPER@1,7,2H,ROCKSTAFF_KEEPER,1,False,True,True,
T7_2H_ROCKSTAFF_KEEPER@2,7,2H,ROCKSTAFF_KEEPER,2,False,True,True,
